CD_MUN,NM_MUN,CD_UF,NM_UF,setores_urbanos,populacao_urbana,domicilios_urbanos,area_urbana_km2,area_media_setor_urbano_km2,area_mediana_setor_urbano_km2,area_dp_setor_urbano_km2,densidade_demografica_urbana,densidade_domiciliar_urbana,pct_setores_urbanos_no_total_lido
1100700.0,Campo Novo de Rondônia,11,Rondônia,6,2731,1457,3.5459945,0.5909990833333333,0.62385185,0.3039701430607909,770.1647591387973,410.8861420963851,0.0016903074951051512
1100809.0,Candeias do Jamari,11,Rondônia,24,17059,7608,12.3717844,0.5154910166666666,0.29459665,0.4612097280432262,1378.8633432700299,614.94767076607,0.006761229980420605
1100908.0,Castanheiras,11,Rondônia,1,767,418,0.7846016,0.7846016,0.7846016,0.0,977.566194104116,532.7544578038077,0.00028171791585085854
1100924.0,Chupinguaia,11,Rondônia,11,5302,2184,5.4760855,0.49782595454545453,0.376132,0.28188961632375664,968.2098645099679,398.8250366068974,0.0030988970743594437
1100940.0,Cujubim,11,Rondônia,16,9723,4315,11.5625807,0.72266129375,0.34998435,0.99145703278367,840.9022390650211,373.18658454855154,0.004507486653613737
1101005.0,Governador Jorge Teixeira,11,Rondônia,6,2543,1308,2.516717,0.41945283333333333,0.34921865,0.19117244229692384,1010.4433672915947,519.7247048436515,0.0016903074951051512
1101104.0,Itapuã do Oeste,11,Rondônia,7,5916,2520,4.4472181,0.6353168714285714,0.7354747,0.31942924767746145,1330.2698151907593,566.6463715822707,0.0019720254109560098
1101203.0,Ministro Andreazza,11,Rondônia,6,2965,1397,1.3209566,0.22015943333333332,0.19609769999999999,0.09208124734879881,2244.5854769187727,1057.5669177927573,0.0016903074951051512
1101302.0,Mirante da Serra,11,Rondônia,12,4987,2692,5.3951180999999995,0.44959317499999996,0.3437456,0.4255624284272117,924.3541860557233,498.96961477080555,0.0033806149902103023
1101401.0,Monte Negro,11,Rondônia,11,5267,2646,4.0620247,0.3692749727272728,0.2632688,0.3900591125843648,1296.6440110519268,651.3992886355418,0.0030988970743594437
1101435.0,Nova União,11,Rondônia,4,1687,830,0.8339914,0.20849785,0.23908195,0.09106476593628297,2022.8026332166014,995.214099330041,0.0011268716634034342
1101450.0,Parecis,11,Rondônia,2,1454,734,1.7073546,0.8536773,0.8536773,0.11532331773592014,851.6098530440015,429.90483640598154,0.0005634358317017171
