geocodigo_municipio,nome_municipio,uf,categoria,classe_abc
3155405,Rio Novo,MG,demais municipios,C
3200359,Alto Rio Novo,ES,demais municipios,C
2931400,Teodoro Sampaio,BA,demais municipios,C
4103305,Borrazópolis,PR,demais municipios,C
2517001,Umbuzeiro,PB,demais municipios,C
2916609,Itapitanga,BA,demais municipios,C
3528106,Macaubal,SP,demais municipios,C
2109205,Presidente Juscelino,MA,demais municipios,C
2310100,Palmácia,CE,demais municipios,C
2110856,São Francisco do Brejão,MA,demais municipios,C
3156502,Rubelita,MG,demais municipios,C
3556602,Vera Cruz,SP,demais municipios,C
4108957,Guamiranga,PR,demais municipios,C
5007950,Tacuru,MS,demais municipios,C
4300646,Ametista do Sul,RS,demais municipios,C
5100805,Apiacás,MT,demais municipios,C
2106375,Maranhãozinho,MA,demais municipios,C
2402402,Carnaúba dos Dantas,RN,demais municipios,C
2512804,Riacho dos Cavalos,PB,demais municipios,C
3101805,Alpercata,MG,demais municipios,C
5007703,Sete Quedas,MS,demais municipios,C
5216304,Paranaiguara,GO,demais municipios,C
3101201,Aiuruoca,MG,demais municipios,C
4316303,Roque Gonzales,RS,demais municipios,C
2206100,Matias Olímpio,PI,demais municipios,C
1707108,Divinópolis do Tocantins,TO,demais municipios,C
3117603,Conceição do Pará,MG,demais municipios,C
2204907,Isaías Coelho,PI,demais municipios,C
2405009,Jaçanã,RN,demais municipios,C
3504404,Avanhandava,SP,demais municipios,C
2104305,Godofredo Viana,MA,demais municipios,C
1717909,Ponte Alta do Tocantins,TO,demais municipios,C
2106631,Matões do Norte,MA,demais municipios,C
3553500,Tapiraí,SP,demais municipios,C
2306207,Itaiçaba,CE,demais municipios,C
2907004,Cardeal da Silva,BA,demais municipios,C
3200508,Apiacá,ES,demais municipios,C
4122602,Rondon,PR,demais municipios,C
1101807,Vale do Paraíso,RO,demais municipios,C
2703759,Jequiá da Praia,AL,demais municipios,C
3140530,Martins Soares,MG,demais municipios,C
3115458,Catuji,MG,demais municipios,C
2301505,Arneiroz,CE,demais municipios,C
4115002,Marilena,PR,demais municipios,C
3505401,Barra do Turvo,SP,demais municipios,C
4128609,Verê,PR,demais municipios,C
3116704,Coimbra,MG,demais municipios,C
3162609,São João do Oriente,MG,demais municipios,C
4217907,Tangará,SC,demais municipios,C
5200803,Alvorada do Norte,GO,demais municipios,C
3171030,Verdelândia,MG,demais municipios,C
4108205,Formosa do Oeste,PR,demais municipios,C
2205557,Lagoa Alegre,PI,demais municipios,C
3162203,São João Batista do Glória,MG,demais municipios,C
3104106,Arceburgo,MG,demais municipios,C
4200606,Águas Mornas,SC,demais municipios,C
1714203,Natividade,TO,demais municipios,C
5100508,Alto Paraguai,MT,demais municipios,C
4128708,Vitorino,PR,demais municipios,C
4115754,Mauá da Serra,PR,demais municipios,C
3106002,Bela Vista de Minas,MG,demais municipios,C
3121258,Delta,MG,demais municipios,C
3305133,São José de Ubá,RJ,demais municipios,C
1101435,Nova União,RO,demais municipios,C
3102852,Angelândia,MG,demais municipios,C
2701506,Campo Grande,AL,demais municipios,C
4313805,Palmitinho,RS,demais municipios,C
3514304,Dourado,SP,demais municipios,C
4319307,São Paulo das Missões,RS,demais municipios,C
3160454,Santo Antônio do Retiro,MG,demais municipios,C
2100873,Araguanã,MA,demais municipios,C
2503555,Cacimbas,PB,demais municipios,C
5107776,Santa Terezinha,MT,demais municipios,C
4310504,Iraí,RS,demais municipios,C
1700707,Alvorada,TO,demais municipios,C
2806107,Rosário do Catete,SE,demais municipios,C
2110237,Santana do Maranhão,MA,demais municipios,C
2922201,Muniz Ferreira,BA,demais municipios,C
4302501,Bossoroca,RS,demais municipios,C
2105807,Lago do Junco,MA,demais municipios,C
5007802,Selvíria,MS,demais municipios,C
1600204,Calçoene,AP,demais municipios,C
4125803,São Pedro do Ivaí,PR,demais municipios,C
4219200,Vidal Ramos,SC,demais municipios,C
2705804,Olho d'Água do Casado,AL,demais municipios,C
2507903,Juripiranga,PB,demais municipios,C
4215679,Santa Terezinha,SC,demais municipios,C
5222054,Vicentinópolis,GO,demais municipios,C
4300307,Alecrim,RS,demais municipios,C
3500402,Águas da Prata,SP,demais municipios,C
3148509,Pavão,MG,demais municipios,C
3165404,Sapucaí-Mirim,MG,demais municipios,C
4127908,Tuneiras do Oeste,PR,demais municipios,C
5214408,Nazário,GO,demais municipios,C
3304508,Rio das Flores,RJ,demais municipios,C
4321956,Trindade do Sul,RS,demais municipios,C
4316709,Santa Bárbara do Sul,RS,demais municipios,C
4320263,Segredo,RS,demais municipios,C
5222302,Vila Propício,GO,demais municipios,C
3155207,Rio Espera,MG,demais municipios,C
3111408,Campo Florido,MG,demais municipios,C
3123809,Engenheiro Navarro,MG,demais municipios,C
3131604,Iraí de Minas,MG,demais municipios,C
2504157,Casserengue,PB,demais municipios,C
4206652,Guatambú,SC,demais municipios,C
2410207,Portalegre,RN,demais municipios,C
4309506,Guarani das Missões,RS,demais municipios,C
2202083,Cajueiro da Praia,PI,demais municipios,C
1302009,Itapiranga,AM,demais municipios,C
1707207,Dois Irmãos do Tocantins,TO,demais municipios,C
3115706,Central de Minas,MG,demais municipios,C
4114906,Marilândia do Sul,PR,demais municipios,C
5218789,Rio Quente,GO,demais municipios,C
3162252,São João da Lagoa,MG,demais municipios,C
5204003,Cabeceiras,GO,demais municipios,C
5215504,Ouvidor,GO,demais municipios,C
3519907,Iepê,SP,demais municipios,C
2202778,Colônia do Piauí,PI,demais municipios,C
2702801,Flexeiras,AL,demais municipios,C
5211305,Itarumã,GO,demais municipios,C
5103858,Gaúcha do Norte,MT,demais municipios,C
5204250,Cachoeira Dourada,GO,demais municipios,C
3116001,Chalé,MG,demais municipios,C
2501708,Barra de São Miguel,PB,demais municipios,C
4112405,Japurá,PR,demais municipios,C
3514601,Dumont,SP,demais municipios,C
1400407,Normandia,RR,demais municipios,C
3168309,Taquaraçu de Minas,MG,demais municipios,C
2313252,Tarrafas,CE,demais municipios,C
2901957,Apuarema,BA,demais municipios,C
2931103,Tanquinho,BA,demais municipios,C
2615201,Terra Nova,PE,demais municipios,C
3138906,Machacalis,MG,demais municipios,C
4107751,Figueira,PR,demais municipios,C
3138005,Laranjal,MG,demais municipios,C
3541901,Queluz,SP,demais municipios,C
3535101,Palmares Paulista,SP,demais municipios,C
3300951,Comendador Levy Gasparian,RJ,demais municipios,C
3554953,Tuiuti,SP,demais municipios,C
5212709,Mambaí,GO,demais municipios,C
4200408,Água Doce,SC,demais municipios,C
3302304,Laje do Muriaé,RJ,demais municipios,C
2514909,São Mamede,PB,demais municipios,C
4200903,Angelina,SC,demais municipios,C
2311231,Potiretama,CE,demais municipios,C
2516409,Tacima,PB,demais municipios,C
3138104,Lassance,MG,demais municipios,C
4213104,Piratuba,SC,demais municipios,C
4212700,Petrolândia,SC,demais municipios,C
2403004,Cruzeta,RN,demais municipios,C
5211404,Itauçu,GO,demais municipios,C
1302207,Juruá,AM,demais municipios,C
3164407,São Sebastião da Bela Vista,MG,demais municipios,C
5204805,Campo Alegre de Goiás,GO,demais municipios,C
4218400,Treze de Maio,SC,demais municipios,C
4307302,Erval Seco,RS,demais municipios,C
3547908,Santo Antônio da Alegria,SP,demais municipios,C
2503902,Camalaú,PB,demais municipios,C
4315156,Progresso,RS,demais municipios,C
2910776,Feira da Mata,BA,demais municipios,C
2206803,Nossa Senhora dos Remédios,PI,demais municipios,C
2202729,Cocal dos Alves,PI,demais municipios,C
4301503,Augusto Pestana,RS,demais municipios,C
5102686,Campos de Júlio,MT,demais municipios,C
4218509,Treze Tílias,SC,demais municipios,C
3532900,Nova Europa,SP,demais municipios,C
2606309,Granito,PE,demais municipios,C
4314209,Pedro Osório,RS,demais municipios,C
2307205,Jati,CE,demais municipios,C
2915908,Itanagra,BA,demais municipios,C
2610103,Palmeirina,PE,demais municipios,C
2105948,Lago dos Rodrigues,MA,demais municipios,C
4311759,Manoel Viana,RS,demais municipios,C
1303957,São Sebastião do Uatumã,AM,demais municipios,C
4321352,Tavares,RS,demais municipios,C
3120870,Curral de Dentro,MG,demais municipios,C
2208700,Redenção do Gurguéia,PI,demais municipios,C
5211701,Jandaia,GO,demais municipios,C
2209005,Rio Grande do Piauí,PI,demais municipios,C
3121803,Dionísio,MG,demais municipios,C
3166303,Sericita,MG,demais municipios,C
2209401,Santo Antônio de Lisboa,PI,demais municipios,C
3536802,Pedra Bela,SP,demais municipios,C
3127339,Gameleiras,MG,demais municipios,C
2313708,Umari,CE,demais municipios,C
3550506,São Pedro do Turvo,SP,demais municipios,C
3128907,Guimarânia,MG,demais municipios,C
3138674,Luisburgo,MG,demais municipios,C
4318606,São José do Ouro,RS,demais municipios,C
3156304,Rodeiro,MG,demais municipios,C
3529500,Mendonça,SP,demais municipios,C
3163805,São Miguel do Anta,MG,demais municipios,C
3152600,Pouso Alto,MG,demais municipios,C
3544202,Riolândia,SP,demais municipios,C
3503604,Areiópolis,SP,demais municipios,C
3130705,Indianópolis,MG,demais municipios,C
4112959,Juranda,PR,demais municipios,C
4308409,Formigueiro,RS,demais municipios,C
3159001,Santana do Riacho,MG,demais municipios,C
3159506,Santa Rita do Itueto,MG,demais municipios,C
4120705,Quatiguá,PR,demais municipios,C
2804300,Muribeca,SE,demais municipios,C
4306056,Cristal,RS,demais municipios,C
5106182,Nova Lacerda,MT,demais municipios,C
2102408,Cajapió,MA,demais municipios,C
2104503,Governador Archer,MA,demais municipios,C
3127404,Gonçalves,MG,demais municipios,C
2412807,São Rafael,RN,demais municipios,C
2514206,São José da Lagoa Tapada,PB,demais municipios,C
3150406,Piedade dos Gerais,MG,demais municipios,C
4303707,Campina das Missões,RS,demais municipios,C
3542107,Rafard,SP,demais municipios,C
3140555,Mata Verde,MG,demais municipios,C
2922755,Nova Ibiá,BA,demais municipios,C
2515971,Sobrado,PB,demais municipios,C
3150570,Pintópolis,MG,demais municipios,C
2312502,São João do Jaguaribe,CE,demais municipios,C
1717503,Pium,TO,demais municipios,C
2210300,São Julião,PI,demais municipios,C
2300804,Antonina do Norte,CE,demais municipios,C
3141702,Mesquita,MG,demais municipios,C
4100103,Abatiá,PR,demais municipios,C
4302451,Boqueirão do Leão,RS,demais municipios,C
1400282,Iracema,RR,demais municipios,C
4108320,Francisco Alves,PR,demais municipios,C
4212007,Palma Sola,SC,demais municipios,C
5004809,Japorã,MS,demais municipios,C
2401404,Baía Formosa,RN,demais municipios,C
2102374,Cachoeira Grande,MA,demais municipios,C
4215307,Salete,SC,demais municipios,C
5003108,Corguinho,MS,demais municipios,C
4214607,Rio do Oeste,SC,demais municipios,C
3146750,Palmópolis,MG,demais municipios,C
3145455,Olhos-d'Água,MG,demais municipios,C
4117271,Nova Tebas,PR,demais municipios,C
2509396,Maturéia,PB,demais municipios,C
2510006,Nazarezinho,PB,demais municipios,C
3534807,Ouro Verde,SP,demais municipios,C
1400704,Uiramutã,RR,demais municipios,C
1504109,Magalhães Barata,PA,demais municipios,C
1701903,Araguacema,TO,demais municipios,C
2802601,Graccho Cardoso,SE,demais municipios,C
2104081,Fernando Falcão,MA,demais municipios,C
4210308,Major Vieira,SC,demais municipios,C
5104542,Itanhangá,MT,demais municipios,C
2104073,Feira Nova do Maranhão,MA,demais municipios,C
2112001,Tasso Fragoso,MA,demais municipios,C
2202133,Campo Grande do Piauí,PI,demais municipios,C
3125606,Felisburgo,MG,demais municipios,C
2509057,Marcação,PB,demais municipios,C
3514007,Dobrada,SP,demais municipios,C
3163904,São Pedro da União,MG,demais municipios,C
5219902,São Francisco de Goiás,GO,demais municipios,C
2407302,Marcelino Vieira,RN,demais municipios,C
3171071,Veredinha,MG,demais municipios,C
3503109,Arandu,SP,demais municipios,C
4127957,Tupãssi,PR,demais municipios,C
1707405,Esperantina,TO,demais municipios,C
2105989,Lajeado Novo,MA,demais municipios,C
3120607,Crucilândia,MG,demais municipios,C
3543253,Ribeirão Grande,SP,demais municipios,C
1200393,Porto Walter,AC,demais municipios,C
2406601,Lagoa Salgada,RN,demais municipios,C
3204252,Ponto Belo,ES,demais municipios,C
3527009,Lindóia,SP,demais municipios,C
2500775,Aparecida,PB,demais municipios,C
3533601,Nuporanga,SP,demais municipios,C
3148756,Pedra Bonita,MG,demais municipios,C
4103040,Boa Ventura de São Roque,PR,demais municipios,C
3123528,Durandé,MG,demais municipios,C
2203008,Cristalândia do Piauí,PI,demais municipios,C
3136603,Nova União,MG,demais municipios,C
5221197,Terezópolis de Goiás,GO,demais municipios,C
2800704,Brejo Grande,SE,demais municipios,C
2803708,Macambira,SE,demais municipios,C
1300839,Caapiranga,AM,demais municipios,C
3532827,Nova Campina,SP,demais municipios,C
3146552,Pai Pedro,MG,demais municipios,C
4309654,Hulha Negra,RS,demais municipios,C
2914208,Irajuba,BA,demais municipios,C
4128633,Doutor Ulysses,PR,demais municipios,C
2507606,Juarez Távora,PB,demais municipios,C
3166907,Serrania,MG,demais municipios,C
4304309,Cândido Godói,RS,demais municipios,C
1505551,Pau D'Arco,PA,demais municipios,C
3136959,Juvenília,MG,demais municipios,C
4305124,Cerrito,RS,demais municipios,C
4309902,Ibiraiaras,RS,demais municipios,C
3509452,Campina do Monte Alegre,SP,demais municipios,C
3545159,Saltinho,SP,demais municipios,C
3552007,Silveiras,SP,demais municipios,C
2505006,Cubati,PB,demais municipios,C
2708204,São Brás,AL,demais municipios,C
4125407,São José da Boa Vista,PR,demais municipios,C
3506409,Bilac,SP,demais municipios,C
3554904,Três Fronteiras,SP,demais municipios,C
2501203,Areial,PB,demais municipios,C
3118205,Conquista,MG,demais municipios,C
3157336,Santa Cruz de Minas,MG,demais municipios,C
3169505,Tumiritinga,MG,demais municipios,C
3523800,Itobi,SP,demais municipios,C
4118857,Perobal,PR,demais municipios,C
3552304,Sud Mennucci,SP,demais municipios,C
3161205,São Francisco de Paula,MG,demais municipios,C
2304277,Ereré,CE,demais municipios,C
3108503,Botumirim,MG,demais municipios,C
1718758,Rio Sono,TO,demais municipios,C
3502309,Anhembi,SP,demais municipios,C
4214508,Rio do Campo,SC,demais municipios,C
1303601,Santa Isabel do Rio Negro,AM,demais municipios,C
2802700,Ilha das Flores,SE,demais municipios,C
4302204,Boa Vista do Buricá,RS,demais municipios,C
4118709,Paulo Frontin,PR,demais municipios,C
4312450,Morro Redondo,RS,demais municipios,C
4210803,Meleiro,SC,demais municipios,C
5219738,Santo Antônio de Goiás,GO,demais municipios,C
3129608,Ibiaí,MG,demais municipios,C
1100031,Cabixi,RO,demais municipios,C
2107209,Nina Rodrigues,MA,demais municipios,C
3101631,Alfredo Vasconcelos,MG,demais municipios,C
1300086,Anamã,AM,demais municipios,C
3108206,Bonfinópolis de Minas,MG,demais municipios,C
3536604,Paulo de Faria,SP,demais municipios,C
4300638,Amaral Ferrador,RS,demais municipios,C
2104651,Governador Newton Bello,MA,demais municipios,C
3164001,São Pedro dos Ferros,MG,demais municipios,C
4211801,Ouro,SC,demais municipios,C
3159308,Santa Rita de Jacutinga,MG,demais municipios,C
4208005,Itá,SC,demais municipios,C
5219407,Santa Rita do Araguaia,GO,demais municipios,C
3164472,São Sebastião do Anta,MG,demais municipios,C
2413003,São Vicente,RN,demais municipios,C
3554409,Terra Roxa,SP,demais municipios,C
2205524,Júlio Borges,PI,demais municipios,C
4314001,Paraí,RS,demais municipios,C
2807204,Siriri,SE,demais municipios,C
3545704,Santa Albertina,SP,demais municipios,C
2933257,Vereda,BA,demais municipios,C
1707702,Filadélfia,TO,demais municipios,C
4111555,Ivaté,PR,demais municipios,C
4303608,Cambará do Sul,RS,demais municipios,C
4308003,Faxinal do Soturno,RS,demais municipios,C
2913309,Ichu,BA,demais municipios,C
4300703,Anta Gorda,RS,demais municipios,C
4201901,Aurora,SC,demais municipios,C
3542305,Redenção da Serra,SP,demais municipios,C
3112406,Capetinga,MG,demais municipios,C
2200608,Angical do Piauí,PI,demais municipios,C
5212105,Joviânia,GO,demais municipios,C
4207700,Ipumirim,SC,demais municipios,C
4126009,São Sebastião da Amoreira,PR,demais municipios,C
1703842,Campos Lindos,TO,demais municipios,C
4100202,Adrianópolis,PR,demais municipios,C
4302659,Brochier,RS,demais municipios,C
3130408,Ijaci,MG,demais municipios,C
4314076,Passo do Sobrado,RS,demais municipios,C
3159357,Santa Rita de Minas,MG,demais municipios,C
1702901,Axixá do Tocantins,TO,demais municipios,C
2102150,Brejo de Areia,MA,demais municipios,C
2201929,Bonfim do Piauí,PI,demais municipios,C
3165305,São Vicente de Minas,MG,demais municipios,C
4125357,São Jorge do Patrocínio,PR,demais municipios,C
3122207,Divinolândia de Minas,MG,demais municipios,C
4107306,Doutor Camargo,PR,demais municipios,C
4310439,Ipê,RS,demais municipios,C
3526308,Lagoinha,SP,demais municipios,C
3134301,Itumirim,MG,demais municipios,C
4300877,Araricá,RS,demais municipios,C
4300208,Ajuricaba,RS,demais municipios,C
5204854,Campo Limpo de Goiás,GO,demais municipios,C
4315008,Porto Lucena,RS,demais municipios,C
3103751,Araporã,MG,demais municipios,C
3518859,Guatapará,SP,demais municipios,C
4201703,Ascurra,SC,demais municipios,C
2903300,Barro Preto,BA,demais municipios,C
3556909,Vista Alegre do Alto,SP,demais municipios,C
4207403,Imbuia,SC,demais municipios,C
2312809,Senador Sá,CE,demais municipios,C
3166709,Serra dos Aimorés,MG,demais municipios,C
3146701,Palma,MG,demais municipios,C
4211058,Monte Carlo,SC,demais municipios,C
2515807,Serra Redonda,PB,demais municipios,C
2402808,Coronel Ezequiel,RN,demais municipios,C
5214051,Mundo Novo,GO,demais municipios,C
4301651,Barão,RS,demais municipios,C
2615102,Terezinha,PE,demais municipios,C
3145059,Nova Porteirinha,MG,demais municipios,C
3134103,Itueta,MG,demais municipios,C
3500758,Alambari,SP,demais municipios,C
4211108,Monte Castelo,SC,demais municipios,C
4214409,Rio das Antas,SC,demais municipios,C
5106653,Pontal do Araguaia,MT,demais municipios,C
3138500,Liberdade,MG,demais municipios,C
2915403,Itaju do Colônia,BA,demais municipios,C
3124401,Espírito Santo do Dourado,MG,demais municipios,C
2109551,Ribamar Fiquene,MA,demais municipios,C
3111903,Cana Verde,MG,demais municipios,C
2109304,Presidente Vargas,MA,demais municipios,C
2205516,Juazeiro do Piauí,PI,demais municipios,C
3131000,Inhaúma,MG,demais municipios,C
2915304,Itagimirim,BA,demais municipios,C
2904803,Caatiba,BA,demais municipios,C
4311700,Machadinho,RS,demais municipios,C
2406304,Lagoa de Pedras,RN,demais municipios,C
