ANO;UF;Codmun7;Município;IDHM;IDHM_E;IDHM_L;IDHM_R
2010;17;1713304;MIRANORTE;0,662;0,571;0,804;0,633
2010;17;1713601;MONTE DO CARMO;0,622;0,489;0,808;0,608
2010;17;1713700;MONTE SANTO DO TOCANTINS;0,620;0,547;0,760;0,572
2010;17;1713809;PALMEIRAS DO TOCANTINS;0,628;0,522;0,810;0,586
2010;17;1713957;MURICILÂNDIA;0,596;0,524;0,745;0,543
2010;17;1714203;NATIVIDADE;0,673;0,556;0,847;0,646
2010;17;1714302;NAZARÉ;0,643;0,576;0,792;0,584
2010;17;1714880;NOVA OLINDA;0,631;0,535;0,765;0,614
2010;17;1715002;NOVA ROSALÂNDIA;0,661;0,628;0,791;0,582
2010;17;1715101;NOVO ACORDO;0,639;0,530;0,797;0,618
2010;17;1715150;NOVO ALEGRE;0,699;0,654;0,812;0,642
2010;17;1715259;NOVO JARDIM;0,596;0,520;0,730;0,559
2010;17;1715507;OLIVEIRA DE FÁTIMA;0,675;0,614;0,798;0,627
2010;17;1715705;PALMEIRANTE;0,571;0,436;0,756;0,564
2010;17;1715754;PALMEIRÓPOLIS;0,673;0,571;0,817;0,652
2010;17;1716109;PARAÍSO DO TOCANTINS;0,764;0,706;0,831;0,759
2010;17;1716208;PARANÃ;0,595;0,461;0,777;0,588
2010;17;1716307;PAU D'ARCO;0,661;0,587;0,792;0,621
2010;17;1716505;PEDRO AFONSO;0,732;0,664;0,846;0,699
2010;17;1716604;PEIXE;0,674;0,555;0,812;0,679
2010;17;1716653;PEQUIZEIRO;0,627;0,518;0,806;0,589
2010;17;1716703;COLMÉIA;0,671;0,574;0,816;0,645
2010;17;1717008;PINDORAMA DO TOCANTINS;0,605;0,521;0,733;0,579
2010;17;1717206;PIRAQUÊ;0,621;0,511;0,792;0,593
2010;17;1717503;PIUM;0,650;0,527;0,822;0,633
2010;17;1717800;PONTE ALTA DO BOM JESUS;0,603;0,455;0,820;0,589
2010;17;1717909;PONTE ALTA DO TOCANTINS;0,624;0,531;0,779;0,587
2010;17;1718006;PORTO ALEGRE DO TOCANTINS;0,645;0,584;0,785;0,586
2010;17;1718204;PORTO NACIONAL;0,740;0,701;0,826;0,699
2010;17;1718303;PRAIA NORTE;0,583;0,517;0,730;0,526
2010;17;1718402;PRESIDENTE KENNEDY;0,669;0,582;0,820;0,628
2010;17;1718451;PUGMIL;0,669;0,595;0,809;0,621
2010;17;1718501;RECURSOLÂNDIA;0,500;0,345;0,738;0,490
2010;17;1718550;RIACHINHO;0,572;0,490;0,760;0,503
2010;17;1718659;RIO DA CONCEIÇÃO;0,608;0,561;0,718;0,557
2010;17;1718709;RIO DOS BOIS;0,616;0,501;0,795;0,588
2010;17;1718758;RIO SONO;0,600;0,482;0,779;0,574
2010;17;1718808;SAMPAIO;0,606;0,590;0,691;0,546
2010;17;1718840;SANDOLÂNDIA;0,659;0,578;0,791;0,626
2010;17;1718865;SANTA FÉ DO ARAGUAIA;0,616;0,482;0,804;0,604
2010;17;1718881;SANTA MARIA DO TOCANTINS;0,634;0,543;0,784;0,600
2010;17;1718899;SANTA RITA DO TOCANTINS;0,651;0,527;0,830;0,630
2010;17;1718907;SANTA ROSA DO TOCANTINS;0,595;0,471;0,780;0,574
2010;17;1719004;SANTA TEREZA DO TOCANTINS;0,662;0,575;0,817;0,618
2010;17;1720002;SANTA TEREZINHA DO TOCANTINS;0,637;0,584;0,758;0,583
2010;17;1720101;SÃO BENTO DO TOCANTINS;0,605;0,506;0,736;0,595
2010;17;1720150;SÃO FÉLIX DO TOCANTINS;0,574;0,446;0,771;0,550
2010;17;1720200;SÃO MIGUEL DO TOCANTINS;0,623;0,544;0,762;0,582
2010;17;1720259;SÃO SALVADOR DO TOCANTINS;0,605;0,471;0,794;0,592
2010;17;1720309;SÃO SEBASTIÃO DO TOCANTINS;0,573;0,487;0,748;0,516
2010;17;1720499;SÃO VALÉRIO;0,643;0,539;0,814;0,605
2010;17;1720655;SILVANÓPOLIS;0,675;0,592;0,814;0,638
2010;17;1720804;SÍTIO NOVO DO TOCANTINS;0,604;0,526;0,762;0,550
2010;17;1720853;SUCUPIRA;0,667;0,599;0,794;0,623
2010;17;1720903;TAGUATINGA;0,634;0,497;0,818;0,628
2010;17;1720937;TAIPAS DO TOCANTINS;0,601;0,470;0,798;0,578
2010;17;1720978;TALISMÃ;0,654;0,535;0,801;0,654
2010;17;1721000;PALMAS;0,788;0,749;0,827;0,789
2010;17;1721109;TOCANTÍNIA;0,589;0,459;0,782;0,570
2010;17;1721208;TOCANTINÓPOLIS;0,681;0,623;0,801;0,634
2010;17;1721257;TUPIRAMA;0,670;0,593;0,808;0,629
2010;17;1721307;TUPIRATINS;0,587;0,425;0,791;0,601
2010;17;1722081;WANDERLÂNDIA;0,638;0,561;0,748;0,619
2010;17;1722107;XAMBIOÁ;0,671;0,570;0,818;0,648
2010;21;2100055;AÇAILÂNDIA;0,672;0,602;0,785;0,643
2010;21;2100105;AFONSO CUNHA;0,529;0,434;0,725;0,471
2010;21;2100154;ÁGUA DOCE DO MARANHÃO;0,500;0,363;0,697;0,494
2010;21;2100204;ALCÂNTARA;0,573;0,475;0,753;0,525
2010;21;2100303;ALDEIAS ALTAS;0,513;0,374;0,720;0,500
2010;21;2100402;ALTAMIRA DO MARANHÃO;0,549;0,473;0,719;0,486
2010;21;2100436;ALTO ALEGRE DO MARANHÃO;0,554;0,444;0,744;0,516
2010;21;2100477;ALTO ALEGRE DO PINDARÉ;0,558;0,483;0,774;0,465
2010;21;2100501;ALTO PARNAÍBA;0,633;0,474;0,785;0,683
2010;21;2100550;AMAPÁ DO MARANHÃO;0,520;0,406;0,688;0,503
2010;21;2100600;AMARANTE DO MARANHÃO;0,555;0,441;0,716;0,541
2010;21;2100709;ANAJATUBA;0,581;0,492;0,762;0,523
2010;21;2100808;ANAPURUS;0,581;0,502;0,764;0,511
2010;21;2100832;APICUM-AÇU;0,568;0,483;0,718;0,529
2010;21;2100873;ARAGUANÃ;0,533;0,444;0,706;0,483
2010;21;2100907;ARAIOSES;0,521;0,402;0,709;0,497
2010;21;2100956;ARAME;0,512;0,365;0,701;0,525
2010;21;2101004;ARARI;0,626;0,546;0,764;0,587
2010;21;2101103;AXIXÁ;0,641;0,634;0,776;0,535
2010;21;2101202;BACABAL;0,651;0,591;0,753;0,619
2010;21;2101251;BACABEIRA;0,629;0,580;0,768;0,558
2010;21;2101301;BACURI;0,578;0,484;0,737;0,540
2010;21;2101350;BACURITUBA;0,537;0,479;0,681;0,474
2010;21;2101400;BALSAS;0,687;0,597;0,807;0,674
2010;21;2101509;BARÃO DE GRAJAÚ;0,592;0,484;0,743;0,578
2010;21;2101608;BARRA DO CORDA;0,606;0,498;0,763;0,585
2010;21;2101707;BARREIRINHAS;0,570;0,479;0,752;0,515
2010;21;2101731;BELÁGUA;0,512;0,455;0,707;0,417
2010;21;2101772;BELA VISTA DO MARANHÃO;0,554;0,450;0,735;0,515
2010;21;2101806;BENEDITO LEITE;0,546;0,426;0,719;0,531
2010;21;2101905;BEQUIMÃO;0,601;0,561;0,757;0,510
2010;21;2101939;BERNARDO DO MEARIM;0,604;0,547;0,742;0,544
2010;21;2101970;BOA VISTA DO GURUPI;0,545;0,461;0,681;0,515
2010;21;2102002;BOM JARDIM;0,538;0,400;0,750;0,519
2010;21;2102036;BOM JESUS DAS SELVAS;0,558;0,431;0,751;0,537
2010;21;2102077;BOM LUGAR;0,562;0,493;0,741;0,486
2010;21;2102101;BREJO;0,562;0,454;0,758;0,517
2010;21;2102150;BREJO DE AREIA;0,519;0,408;0,677;0,507
2010;21;2102200;BURITI;0,548;0,480;0,714;0,479
2010;21;2102309;BURITI BRAVO;0,590;0,506;0,752;0,539
2010;21;2102325;BURITICUPU;0,556;0,455;0,708;0,533
2010;21;2102358;BURITIRANA;0,583;0,505;0,725;0,540
2010;21;2102374;CACHOEIRA GRANDE;0,537;0,476;0,773;0,422
2010;21;2102408;CAJAPIÓ;0,553;0,505;0,720;0,466
2010;21;2102507;CAJARI;0,523;0,421;0,747;0,456
2010;21;2102556;CAMPESTRE DO MARANHÃO;0,652;0,586;0,774;0,611
2010;21;2102606;CÂNDIDO MENDES;0,561;0,456;0,745;0,520
2010;21;2102705;CANTANHEDE;0,565;0,468;0,774;0,497
2010;21;2102754;CAPINZAL DO NORTE;0,537;0,430;0,698;0,517
2010;21;2102804;CAROLINA;0,634;0,529;0,802;0,600
2010;21;2102903;CARUTAPERA;0,574;0,476;0,747;0,533
2010;21;2103000;CAXIAS;0,624;0,543;0,753;0,595
2010;21;2103109;CEDRAL;0,605;0,570;0,748;0,520
2010;21;2103125;CENTRAL DO MARANHÃO;0,585;0,557;0,713;0,503
2010;21;2103158;CENTRO DO GUILHERME;0,542;0,442;0,707;0,510
2010;21;2103174;CENTRO NOVO DO MARANHÃO;0,518;0,382;0,717;0,508
2010;21;2103208;CHAPADINHA;0,604;0,517;0,770;0,554
2010;21;2103257;CIDELÂNDIA;0,600;0,529;0,728;0,562
2010;21;2103307;CODÓ;0,595;0,492;0,754;0,568
2010;21;2103406;COELHO NETO;0,564;0,454;0,728;0,544
2010;21;2103505;COLINAS;0,596;0,524;0,709;0,571
2010;21;2103554;CONCEIÇÃO DO LAGO-AÇU;0,512;0,370;0,738;0,492
2010;21;2103604;COROATÁ;0,576;0,475;0,737;0,545
2010;21;2103703;CURURUPU;0,612;0,525;0,768;0,568
2010;21;2103752;DAVINÓPOLIS;0,607;0,535;0,747;0,561
2010;21;2103802;DOM PEDRO;0,622;0,545;0,759;0,582
2010;21;2103901;DUQUE BACELAR;0,533;0,451;0,693;0,485
2010;21;2104008;ESPERANTINÓPOLIS;0,586;0,503;0,713;0,561
2010;21;2104057;ESTREITO;0,659;0,536;0,800;0,666
2010;21;2104073;FEIRA NOVA DO MARANHÃO;0,532;0,405;0,729;0,511
2010;21;2104081;FERNANDO FALCÃO;0,443;0,286;0,728;0,417
2010;21;2104099;FORMOSA DA SERRA NEGRA;0,556;0,459;0,774;0,485
2010;21;2104107;FORTALEZA DOS NOGUEIRAS;0,616;0,534;0,773;0,566
2010;21;2104206;FORTUNA;0,580;0,494;0,706;0,558
2010;21;2104305;GODOFREDO VIANA;0,604;0,546;0,750;0,537
2010;21;2104404;GONÇALVES DIAS;0,568;0,445;0,758;0,542
2010;21;2104503;GOVERNADOR ARCHER;0,565;0,481;0,687;0,545
2010;21;2104552;GOVERNADOR EDISON LOBÃO;0,629;0,552;0,764;0,589
2010;21;2104602;GOVERNADOR EUGÊNIO BARROS;0,572;0,462;0,736;0,550
2010;21;2104628;GOVERNADOR LUIZ ROCHA;0,544;0,459;0,692;0,508
2010;21;2104651;GOVERNADOR NEWTON BELLO;0,521;0,387;0,718;0,509
2010;21;2104677;GOVERNADOR NUNES FREIRE;0,569;0,472;0,722;0,540
2010;21;2104701;GRAÇA ARANHA;0,570;0,459;0,748;0,538
2010;21;2104800;GRAJAÚ;0,609;0,497;0,754;0,603
2010;21;2104909;GUIMARÃES;0,625;0,592;0,772;0,535
2010;21;2105005;HUMBERTO DE CAMPOS;0,535;0,455;0,759;0,443
2010;21;2105104;ICATU;0,546;0,472;0,727;0,475
2010;21;2105153;IGARAPÉ DO MEIO;0,569;0,506;0,687;0,530
2010;21;2105203;IGARAPÉ GRANDE;0,614;0,536;0,747;0,578
2010;21;2105302;IMPERATRIZ;0,731;0,698;0,803;0,697
2010;21;2105351;ITAIPAVA DO GRAJAÚ;0,518;0,419;0,726;0,456
2010;21;2105401;ITAPECURU MIRIM;0,599;0,539;0,747;0,534
2010;21;2105427;ITINGA DO MARANHÃO;0,630;0,545;0,764;0,601
2010;21;2105450;JATOBÁ;0,561;0,481;0,702;0,522
2010;21;2105476;JENIPAPO DOS VIEIRAS;0,490;0,346;0,766;0,445
2010;21;2105500;JOÃO LISBOA;0,641;0,573;0,785;0,585
2010;21;2105609;JOSELÂNDIA;0,561;0,445;0,743;0,533
2010;21;2105658;JUNCO DO MARANHÃO;0,552;0,443;0,690;0,550
2010;21;2105708;LAGO DA PEDRA;0,589;0,502;0,724;0,561
2010;21;2105807;LAGO DO JUNCO;0,581;0,492;0,741;0,537
2010;21;2105906;LAGO VERDE;0,557;0,466;0,731;0,508
2010;21;2105922;LAGOA DO MATO;0,566;0,475;0,726;0,525
2010;21;2105948;LAGO DOS RODRIGUES;0,602;0,534;0,737;0,555
2010;21;2105963;LAGOA GRANDE DO MARANHÃO;0,502;0,360;0,731;0,480
2010;21;2105989;LAJEADO NOVO;0,589;0,494;0,738;0,561
2010;21;2106003;LIMA CAMPOS;0,581;0,481;0,705;0,578
2010;21;2106102;LORETO;0,582;0,495;0,771;0,516
2010;21;2106201;LUÍS DOMINGUES;0,588;0,512;0,734;0,541
2010;21;2106300;MAGALHÃES DE ALMEIDA;0,567;0,499;0,729;0,502
2010;21;2106326;MARACAÇUMÉ;0,582;0,501;0,719;0,546
2010;21;2106359;MARAJÁ DO SENA;0,452;0,299;0,774;0,400
2010;21;2106375;MARANHÃOZINHO;0,550;0,465;0,719;0,497
2010;21;2106409;MATA ROMA;0,570;0,494;0,776;0,483
2010;21;2106508;MATINHA;0,619;0,560;0,731;0,579
2010;21;2106607;MATÕES;0,550;0,434;0,739;0,519
2010;21;2106631;MATÕES DO NORTE;0,533;0,436;0,768;0,452
2010;21;2106672;MILAGRES DO MARANHÃO;0,527;0,413;0,764;0,465
2010;21;2106706;MIRADOR;0,545;0,451;0,740;0,485
2010;21;2106755;MIRANDA DO NORTE;0,610;0,550;0,751;0,550
2010;21;2106805;MIRINZAL;0,622;0,582;0,756;0,546
2010;21;2106904;MONÇÃO;0,546;0,464;0,704;0,499
2010;21;2107001;MONTES ALTOS;0,575;0,486;0,732;0,534
2010;21;2107100;MORROS;0,548;0,480;0,706;0,485
2010;21;2107209;NINA RODRIGUES;0,585;0,547;0,774;0,474
2010;21;2107258;NOVA COLINAS;0,566;0,481;0,749;0,502
2010;21;2107308;NOVA IORQUE;0,584;0,489;0,729;0,558
2010;21;2107357;NOVA OLINDA DO MARANHÃO;0,581;0,484;0,755;0,536
2010;21;2107407;OLHO D'ÁGUA DAS CUNHÃS;0,589;0,491;0,754;0,551
2010;21;2107456;OLINDA NOVA DO MARANHÃO;0,575;0,531;0,724;0,495
2010;21;2107506;PAÇO DO LUMIAR;0,724;0,739;0,796;0,646
2010;21;2107605;PALMEIRÂNDIA;0,556;0,492;0,715;0,488
2010;21;2107704;PARAIBANO;0,580;0,473;0,723;0,572
2010;21;2107803;PARNARAMA;0,542;0,416;0,758;0,504
2010;21;2107902;PASSAGEM FRANCA;0,532;0,401;0,717;0,525
2010;21;2108009;PASTOS BONS;0,610;0,559;0,753;0,540
2010;21;2108058;PAULINO NEVES;0,561;0,511;0,720;0,481
2010;21;2108108;PAULO RAMOS;0,549;0,447;0,677;0,546
2010;21;2108207;PEDREIRAS;0,682;0,621;0,792;0,644
2010;21;2108256;PEDRO DO ROSÁRIO;0,516;0,415;0,696;0,475
2010;21;2108306;PENALVA;0,554;0,472;0,693;0,519
2010;21;2108405;PERI MIRIM;0,599;0,572;0,744;0,506
2010;21;2108454;PERITORÓ;0,564;0,464;0,774;0,499
2010;21;2108504;PINDARÉ-MIRIM;0,633;0,592;0,755;0,568
2010;21;2108603;PINHEIRO;0,637;0,579;0,771;0,579
2010;21;2108702;PIO XII;0,541;0,408;0,727;0,535
2010;21;2108801;PIRAPEMAS;0,576;0,514;0,741;0,501
2010;21;2108900;POÇÃO DE PEDRAS;0,576;0,481;0,732;0,543
2010;21;2109007;PORTO FRANCO;0,684;0,606;0,796;0,664
2010;21;2109056;PORTO RICO DO MARANHÃO;0,615;0,561;0,772;0,538
2010;21;2109106;PRESIDENTE DUTRA;0,653;0,563;0,788;0,628
2010;21;2109205;PRESIDENTE JUSCELINO;0,563;0,532;0,743;0,452
2010;21;2109239;PRESIDENTE MÉDICI;0,591;0,522;0,762;0,518
2010;21;2109270;PRESIDENTE SARNEY;0,557;0,472;0,752;0,486
2010;21;2109304;PRESIDENTE VARGAS;0,587;0,560;0,768;0,470
2010;21;2109403;PRIMEIRA CRUZ;0,512;0,414;0,722;0,448
2010;21;2109452;RAPOSA;0,626;0,587;0,735;0,568
2010;21;2109502;RIACHÃO;0,576;0,442;0,757;0,572
2010;21;2109551;RIBAMAR FIQUENE;0,615;0,527;0,744;0,592
2010;21;2109601;ROSÁRIO;0,632;0,592;0,752;0,566
2010;21;2109700;SAMBAÍBA;0,565;0,456;0,728;0,542
2010;21;2109759;SANTA FILOMENA DO MARANHÃO;0,525;0,435;0,722;0,461
2010;21;2109809;SANTA HELENA;0,571;0,471;0,746;0,531
2010;21;2109908;SANTA INÊS;0,674;0,615;0,788;0,633
2010;21;2110005;SANTA LUZIA;0,550;0,452;0,700;0,525
2010;21;2110039;SANTA LUZIA DO PARUÁ;0,599;0,510;0,723;0,583
2010;21;2110104;SANTA QUITÉRIA DO MARANHÃO;0,555;0,458;0,760;0,490
2010;21;2110203;SANTA RITA;0,609;0,551;0,743;0,553
2010;21;2110237;SANTANA DO MARANHÃO;0,510;0,394;0,758;0,445
2010;21;2110278;SANTO AMARO DO MARANHÃO;0,518;0,416;0,738;0,454
2010;21;2110302;SANTO ANTÔNIO DOS LOPES;0,566;0,465;0,714;0,547
2010;21;2110401;SÃO BENEDITO DO RIO PRETO;0,541;0,452;0,749;0,468
2010;21;2110500;SÃO BENTO;0,602;0,545;0,762;0,525
2010;21;2110609;SÃO BERNARDO;0,572;0,479;0,762;0,514
2010;21;2110658;SÃO DOMINGOS DO AZEITÃO;0,590;0,486;0,732;0,576
2010;21;2110708;SÃO DOMINGOS DO MARANHÃO;0,582;0,504;0,713;0,549
2010;21;2110807;SÃO FÉLIX DE BALSAS;0,557;0,430;0,778;0,517
2010;21;2110856;SÃO FRANCISCO DO BREJÃO;0,584;0,479;0,748;0,556
2010;21;2110906;SÃO FRANCISCO DO MARANHÃO;0,528;0,400;0,733;0,503
2010;21;2111003;SÃO JOÃO BATISTA;0,598;0,577;0,752;0,493
2010;21;2111029;SÃO JOÃO DO CARÚ;0,509;0,397;0,684;0,487
2010;21;2111052;SÃO JOÃO DO PARAÍSO;0,609;0,542;0,753;0,554
2010;21;2111078;SÃO JOÃO DO SOTER;0,517;0,401;0,711;0,486
2010;21;2111102;SÃO JOÃO DOS PATOS;0,615;0,522;0,726;0,613
2010;21;2111201;SÃO JOSÉ DE RIBAMAR;0,708;0,700;0,790;0,642
2010;21;2111250;SÃO JOSÉ DOS BASÍLIOS;0,557;0,480;0,719;0,501
2010;21;2111300;SÃO LUÍS;0,768;0,752;0,813;0,741
2010;21;2111409;SÃO LUÍS GONZAGA DO MARANHÃO;0,540;0,438;0,716;0,503
2010;21;2111508;SÃO MATEUS DO MARANHÃO;0,616;0,515;0,723;0,627
2010;21;2111532;SÃO PEDRO DA ÁGUA BRANCA;0,605;0,523;0,735;0,577
2010;21;2111573;SÃO PEDRO DOS CRENTES;0,600;0,524;0,738;0,558
2010;21;2111607;SÃO RAIMUNDO DAS MANGABEIRAS;0,610;0,521;0,749;0,583
2010;21;2111631;SÃO RAIMUNDO DO DOCA BEZERRA;0,516;0,410;0,700;0,478
2010;21;2111672;SÃO ROBERTO;0,516;0,391;0,738;0,475
2010;21;2111706;SÃO VICENTE FERRER;0,592;0,541;0,762;0,504
2010;21;2111722;SATUBINHA;0,493;0,369;0,720;0,450
2010;21;2111748;SENADOR ALEXANDRE COSTA;0,538;0,435;0,689;0,520
2010;21;2111763;SENADOR LA ROCQUE;0,602;0,515;0,743;0,570
2010;21;2111789;SERRANO DO MARANHÃO;0,519;0,433;0,735;0,440
2010;21;2111805;SÍTIO NOVO;0,564;0,456;0,774;0,509
2010;21;2111904;SUCUPIRA DO NORTE;0,579;0,505;0,731;0,526
2010;21;2111953;SUCUPIRA DO RIACHÃO;0,568;0,447;0,761;0,538
2010;21;2112001;TASSO FRAGOSO;0,599;0,491;0,777;0,562
2010;21;2112100;TIMBIRAS;0,537;0,427;0,730;0,498
2010;21;2112209;TIMON;0,649;0,579;0,768;0,614
2010;21;2112233;TRIZIDELA DO VALE;0,606;0,534;0,738;0,565
2010;21;2112274;TUFILÂNDIA;0,555;0,481;0,709;0,502
2010;21;2112308;TUNTUM;0,572;0,483;0,726;0,534
2010;21;2112407;TURIAÇU;0,561;0,461;0,776;0,493
2010;21;2112456;TURILÂNDIA;0,536;0,402;0,774;0,495
2010;21;2112506;TUTÓIA;0,561;0,451;0,722;0,543
2010;21;2112605;URBANO SANTOS;0,588;0,522;0,770;0,506
2010;21;2112704;VARGEM GRANDE;0,542;0,425;0,768;0,487
2010;21;2112803;VIANA;0,618;0,548;0,758;0,567
2010;21;2112852;VILA NOVA DOS MARTÍRIOS;0,581;0,491;0,718;0,555
2010;21;2112902;VITÓRIA DO MEARIM;0,596;0,534;0,733;0,540
2010;21;2113009;VITORINO FREIRE;0,570;0,477;0,688;0,563
2010;21;2114007;ZÉ DOCA;0,595;0,505;0,745;0,559
2010;22;2200053;ACAUÃ;0,528;0,411;0,692;0,517
2010;22;2200103;AGRICOLÂNDIA;0,599;0,526;0,742;0,550
2010;22;2200202;ÁGUA BRANCA;0,639;0,569;0,763;0,600
2010;22;2200251;ALAGOINHA DO PIAUÍ;0,531;0,391;0,716;0,535
2010;22;2200277;ALEGRETE DO PIAUÍ;0,585;0,475;0,749;0,564
2010;22;2200301;ALTO LONGÁ;0,585;0,470;0,751;0,567
2010;22;2200400;ALTOS;0,614;0,512;0,767;0,590
2010;22;2200459;ALVORADA DO GURGUÉIA;0,578;0,496;0,749;0,520
2010;22;2200509;AMARANTE;0,598;0,497;0,750;0,574
2010;22;2200608;ANGICAL DO PIAUÍ;0,630;0,555;0,737;0,610
2010;22;2200707;ANÍSIO DE ABREU;0,594;0,512;0,768;0,534
2010;22;2200806;ANTÔNIO ALMEIDA;0,620;0,527;0,781;0,579
2010;22;2200905;AROAZES;0,583;0,468;0,752;0,563
2010;22;2200954;AROEIRAS DO ITAIM;0,519;0,378;0,738;0,502
2010;22;2201002;ARRAIAL;0,560;0,449;0,761;0,514
2010;22;2201051;ASSUNÇÃO DO PIAUÍ;0,499;0,382;0,706;0,462
2010;22;2201101;AVELINO LOPES;0,554;0,442;0,722;0,532
2010;22;2201150;BAIXA GRANDE DO RIBEIRO;0,564;0,446;0,751;0,537
2010;22;2201176;BARRA D'ALCÂNTARA;0,577;0,471;0,777;0,526
2010;22;2201200;BARRAS;0,595;0,485;0,779;0,558
2010;22;2201309;BARREIRAS DO PIAUÍ;0,557;0,423;0,730;0,560
2010;22;2201408;BARRO DURO;0,612;0,514;0,729;0,611
2010;22;2201507;BATALHA;0,545;0,398;0,755;0,540
2010;22;2201556;BELA VISTA DO PIAUÍ;0,576;0,519;0,709;0,520
2010;22;2201572;BELÉM DO PIAUÍ;0,551;0,448;0,696;0,537
2010;22;2201606;BENEDITINOS;0,557;0,394;0,780;0,561
2010;22;2201705;BERTOLÍNIA;0,612;0,507;0,758;0,596
2010;22;2201739;BETÂNIA DO PIAUÍ;0,489;0,342;0,702;0,486
2010;22;2201770;BOA HORA;0,575;0,460;0,772;0,534
2010;22;2201804;BOCAINA;0,632;0,532;0,773;0,614
2010;22;2201903;BOM JESUS;0,668;0,562;0,799;0,665
2010;22;2201919;BOM PRINCÍPIO DO PIAUÍ;0,532;0,372;0,770;0,526
2010;22;2201929;BONFIM DO PIAUÍ;0,542;0,415;0,707;0,542
2010;22;2201945;BOQUEIRÃO DO PIAUÍ;0,560;0,434;0,729;0,555
2010;22;2201960;BRASILEIRA;0,577;0,446;0,752;0,572
2010;22;2201988;BREJO DO PIAUÍ;0,515;0,354;0,725;0,531
2010;22;2202000;BURITI DOS LOPES;0,565;0,452;0,735;0,544
2010;22;2202026;BURITI DOS MONTES;0,574;0,460;0,780;0,527
2010;22;2202059;CABECEIRAS DO PIAUÍ;0,583;0,476;0,769;0,540
2010;22;2202075;CAJAZEIRAS DO PIAUÍ;0,562;0,449;0,752;0,525
2010;22;2202083;CAJUEIRO DA PRAIA;0,546;0,400;0,739;0,551
2010;22;2202091;CALDEIRÃO GRANDE DO PIAUÍ;0,588;0,486;0,744;0,561
2010;22;2202109;CAMPINAS DO PIAUÍ;0,544;0,397;0,776;0,524
2010;22;2202117;CAMPO ALEGRE DO FIDALGO;0,537;0,385;0,762;0,528
2010;22;2202133;CAMPO GRANDE DO PIAUÍ;0,560;0,446;0,721;0,545
2010;22;2202174;CAMPO LARGO DO PIAUÍ;0,528;0,401;0,766;0,479
2010;22;2202208;CAMPO MAIOR;0,656;0,566;0,793;0,629
2010;22;2202251;CANAVIEIRA;0,583;0,485;0,778;0,525
2010;22;2202307;CANTO DO BURITI;0,576;0,462;0,724;0,571
2010;22;2202406;CAPITÃO DE CAMPOS;0,583;0,465;0,773;0,552
2010;22;2202455;CAPITÃO GERVÁSIO OLIVEIRA;0,553;0,464;0,725;0,503
2010;22;2202505;CARACOL;0,552;0,409;0,771;0,533
2010;22;2202539;CARAÚBAS DO PIAUÍ;0,505;0,347;0,775;0,480
2010;22;2202554;CARIDADE DO PIAUÍ;0,541;0,426;0,715;0,520
2010;22;2202604;CASTELO DO PIAUÍ;0,587;0,473;0,754;0,566
2010;22;2202653;CAXINGÓ;0,488;0,329;0,708;0,498
2010;22;2202703;COCAL;0,497;0,334;0,712;0,516
2010;22;2202711;COCAL DE TELHA;0,555;0,399;0,780;0,550
2010;22;2202729;COCAL DOS ALVES;0,498;0,315;0,779;0,504
2010;22;2202737;COIVARAS;0,565;0,453;0,732;0,543
2010;22;2202752;COLÔNIA DO GURGUÉIA;0,628;0,550;0,778;0,578
2010;22;2202778;COLÔNIA DO PIAUÍ;0,588;0,462;0,772;0,570
2010;22;2202802;CONCEIÇÃO DO CANINDÉ;0,589;0,482;0,759;0,559
2010;22;2202851;CORONEL JOSÉ DIAS;0,546;0,433;0,725;0,518
2010;22;2202901;CORRENTE;0,642;0,540;0,789;0,620
2010;22;2203008;CRISTALÂNDIA DO PIAUÍ;0,573;0,469;0,770;0,521
2010;22;2203107;CRISTINO CASTRO;0,566;0,434;0,713;0,586
2010;22;2203206;CURIMATÁ;0,607;0,527;0,741;0,574
2010;22;2203230;CURRAIS;0,542;0,438;0,743;0,490
2010;22;2203255;CURRALINHOS;0,555;0,438;0,762;0,512
2010;22;2203271;CURRAL NOVO DO PIAUÍ;0,527;0,422;0,685;0,506
2010;22;2203305;DEMERVAL LOBÃO;0,618;0,515;0,781;0,588
2010;22;2203354;DIRCEU ARCOVERDE;0,561;0,436;0,718;0,563
2010;22;2203404;DOM EXPEDITO LOPES;0,601;0,488;0,762;0,583
2010;22;2203420;DOMINGOS MOURÃO;0,550;0,403;0,755;0,547
2010;22;2203453;DOM INOCÊNCIO;0,549;0,439;0,756;0,498
2010;22;2203503;ELESBÃO VELOSO;0,580;0,450;0,758;0,573
2010;22;2203602;ELISEU MARTINS;0,595;0,462;0,742;0,616
2010;22;2203701;ESPERANTINA;0,605;0,497;0,769;0,579
2010;22;2203750;FARTURA DO PIAUÍ;0,548;0,441;0,738;0,506
2010;22;2203800;FLORES DO PIAUÍ;0,547;0,443;0,704;0,525
2010;22;2203859;FLORESTA DO PIAUÍ;0,538;0,391;0,753;0,530
2010;22;2203909;FLORIANO;0,700;0,633;0,802;0,676
2010;22;2204006;FRANCINÓPOLIS;0,564;0,475;0,722;0,523
2010;22;2204105;FRANCISCO AYRES;0,577;0,450;0,756;0,565
2010;22;2204154;FRANCISCO MACEDO;0,553;0,425;0,701;0,567
2010;22;2204204;FRANCISCO SANTOS;0,608;0,498;0,754;0,598
2010;22;2204303;FRONTEIRAS;0,619;0,511;0,748;0,621
