"Municípios, cluster, categoria, classe ABC e UF - BR classe A",,,,,,
Tabela em formato longo: cada linha corresponde a um município classificado no universo analisado.,,,,,,
,,,,,,
Cluster,Código do município,Município,UF,Categoria,Classe ABC,Domicílios CNEFE
4,2709301,União dos Palmares (AL),AL,capital de imediata,A,31228
4,2913903,Ipiaú (BA),BA,capital de imediata,A,23641
4,2916401,Itapetinga (BA),BA,capital de imediata,A,36084
4,2918001,Jequié (BA),BA,capital de imediata,A,89569
4,2930501,Serrinha (BA),BA,capital de imediata,A,51979
4,2302800,Canindé (CE),CE,capital de imediata,A,44699
4,2306306,Itapajé (CE),CE,capital de imediata,A,23846
4,3200201,Alegre (ES),ES,capital de imediata,A,20517
4,3203908,Nova Venécia (ES),ES,capital de imediata,A,30308
4,2103208,Chapadinha (MA),MA,capital de imediata,A,39008
4,3132404,Itajubá (MG),MG,capital de imediata,A,48407
4,1502301,Capitão Poço (PA),PA,capital de imediata,A,32425
4,2506301,Guarabira (PB),PB,capital de imediata,A,30534
4,2606002,Garanhuns (PE),PE,capital de imediata,A,75451
4,2608909,Limoeiro (PE),PE,capital de imediata,A,30951
4,2614501,Surubim (PE),PE,capital de imediata,A,36359
4,2203701,Esperantina (PI),PI,capital de imediata,A,21911
4,3302205,Itaperuna (RJ),RJ,capital de imediata,A,60975
4,3304706,Santo Antônio de Pádua (RJ),RJ,capital de imediata,A,25749
4,3306008,Três Rios (RJ),RJ,capital de imediata,A,41294
4,3306107,Valença (RJ),RJ,capital de imediata,A,40357
4,2411205,Santa Cruz (RN),RN,capital de imediata,A,21273
4,4302105,Bento Gonçalves (RS),RS,capital de imediata,A,64356
4,4311403,Lajeado (RS),RS,capital de imediata,A,51609
4,4215802,São Bento do Sul (SC),SC,capital de imediata,A,39803
4,2804508,Nossa Senhora da Glória (SE),SE,capital de imediata,A,25266
4,3507605,Bragança Paulista (SP),SP,capital de imediata,A,90923
4,3513405,Cruzeiro (SP),SP,capital de imediata,A,35919
4,3525904,Jundiaí (SP),SP,capital de imediata,A,207882
4,2700300,Arapiraca (AL),AL,capital de intermediaria,A,120158
4,2312908,Sobral (CE),CE,capital de intermediaria,A,101079
4,3136702,Juiz de Fora (MG),MG,capital de intermediaria,A,307905
4,1501808,Breves (PA),PA,capital de intermediaria,A,36653
4,2504009,Campina Grande (PB),PB,capital de intermediaria,A,215660
4,2604106,Caruaru (PE),PE,capital de intermediaria,A,221349
4,4305108,Caxias do Sul (RS),RS,capital de intermediaria,A,250940
4,3552205,Sorocaba (SP),SP,capital de intermediaria,A,355399
4,3549904,São José dos Campos (SP),SP,capital de intermediaria,A,320850
4,2901007,Amargosa (BA),BA,demais municipios,A,23157
4,2913705,Inhambupe (BA),BA,demais municipios,A,22820
4,2914000,Ipirá (BA),BA,demais municipios,A,43004
4,2916500,Itapicuru (BA),BA,demais municipios,A,23712
4,2917607,Jaguaquara (BA),BA,demais municipios,A,28572
4,2923803,Paripiranga (BA),BA,demais municipios,A,20320
4,2926301,Riachão do Jacuípe (BA),BA,demais municipios,A,24523
4,2307601,Limoeiro do Norte (CE),CE,demais municipios,A,34536
4,2313104,Tabuleiro do Norte (CE),CE,demais municipios,A,20538
4,2313401,Tianguá (CE),CE,demais municipios,A,41698
4,3144300,Nanuque (MG),MG,demais municipios,A,20906
4,1500206,Acará (PA),PA,demais municipios,A,29988
4,1501303,Barcarena (PA),PA,demais municipios,A,61426
4,1501501,Benevides (PA),PA,demais municipios,A,32537
4,1506500,Santa Izabel do Pará (PA),PA,demais municipios,A,33801
4,1507607,São Miguel do Guamá (PA),PA,demais municipios,A,25130
4,2601904,Bezerros (PE),PE,demais municipios,A,39958
4,2602100,Bom Conselho (PE),PE,demais municipios,A,26255
4,2602209,Bom Jardim (PE),PE,demais municipios,A,22853
4,2602308,Bonito (PE),PE,demais municipios,A,22092
4,2606408,Gravatá (PE),PE,demais municipios,A,62164
4,4113205,Lapa (PR),PR,demais municipios,A,26823
4,3300605,Bom Jesus do Itabapoana (RJ),RJ,demais municipios,A,22552
4,3304805,São Fidélis (RJ),RJ,demais municipios,A,26492
4,2401008,Apodi (RN),RN,demais municipios,A,23024
4,4304408,Canela (RS),RS,demais municipios,A,28207
4,4307906,Farroupilha (RS),RS,demais municipios,A,38143
4,4314050,Parobé (RS),RS,demais municipios,A,27195
4,4315701,Rio Pardo (RS),RS,demais municipios,A,21235
4,4322608,Venâncio Aires (RS),RS,demais municipios,A,39144
4,4207502,Indaial (SC),SC,demais municipios,A,34854
4,4218202,Timbó (SC),SC,demais municipios,A,21801
4,2805604,Porto da Folha (SE),SE,demais municipios,A,20691
4,2807105,Simão Dias (SE),SE,demais municipios,A,26375
4,2807402,Tobias Barreto (SE),SE,demais municipios,A,30938
4,3504107,Atibaia (SP),SP,demais municipios,A,88529
4,3508405,Cabreúva (SP),SP,demais municipios,A,22186
4,3509601,Campo Limpo Paulista (SP),SP,demais municipios,A,35750
4,3509700,Campos do Jordão (SP),SP,demais municipios,A,31415
4,3510203,Capão Bonito (SP),SP,demais municipios,A,23981
4,3508504,Caçapava (SP),SP,demais municipios,A,46784
4,3516309,Francisco Morato (SP),SP,demais municipios,A,73395
4,3516408,Franco da Rocha (SP),SP,demais municipios,A,65197
4,3523404,Itatiba (SP),SP,demais municipios,A,59910
4,3523909,Itu (SP),SP,demais municipios,A,86532
4,3525201,Jarinu (SP),SP,demais municipios,A,22145
4,3528403,Mairinque (SP),SP,demais municipios,A,31526
4,3537800,Piedade (SP),SP,demais municipios,A,34166
4,3538006,Pindamonhangaba (SP),SP,demais municipios,A,79431
4,3545308,Salto de Pirapora (SP),SP,demais municipios,A,25103
4,3550605,São Roque (SP),SP,demais municipios,A,43666
4,3554805,Tremembé (SP),SP,demais municipios,A,20903
4,3556453,Vargem Grande Paulista (SP),SP,demais municipios,A,25111
4,3557006,Votorantim (SP),SP,demais municipios,A,58052
4,3556503,Várzea Paulista (SP),SP,demais municipios,A,51194
5,2702405,Delmiro Gouveia (AL),AL,capital de imediata,A,28970
5,2706703,Penedo (AL),AL,capital de imediata,A,30169
5,2708006,Santana do Ipanema (AL),AL,capital de imediata,A,25795
5,2708600,São Miguel dos Campos (AL),AL,capital de imediata,A,23570
5,2900702,Alagoinhas (BA),BA,capital de imediata,A,85685
5,2903904,Bom Jesus da Lapa (BA),BA,capital de imediata,A,35621
5,2904605,Brumado (BA),BA,capital de imediata,A,43837
5,2908408,Conceição do Coité (BA),BA,capital de imediata,A,48925
5,2909802,Cruz das Almas (BA),BA,capital de imediata,A,35771
5,2907806,Cícero Dantas (BA),BA,capital de imediata,A,23797
5,2910701,Euclides da Cunha (BA),BA,capital de imediata,A,39780
5,2910727,Eunápolis (BA),BA,capital de imediata,A,64623
5,2914703,Itaberaba (BA),BA,capital de imediata,A,37817
5,2917508,Jacobina (BA),BA,capital de imediata,A,55751
5,2918100,Jeremoabo (BA),BA,capital de imediata,A,26091
5,2926608,Ribeira do Pombal (BA),BA,capital de imediata,A,36594
5,2929909,Seabra (BA),BA,capital de imediata,A,31227
5,2930105,Senhor do Bonfim (BA),BA,capital de imediata,A,44380
5,2931350,Teixeira de Freitas (BA),BA,capital de imediata,A,81927
5,2932903,Valença (BA),BA,capital de imediata,A,61394
5,2933604,Xique-Xique (BA),BA,capital de imediata,A,23269
5,2300200,Acaraú (CE),CE,capital de imediata,A,35188
5,2301109,Aracati (CE),CE,capital de imediata,A,41095
5,2302503,Brejo Santo (CE),CE,capital de imediata,A,25195
5,2302602,Camocim (CE),CE,capital de imediata,A,32511
5,2305407,Icó (CE),CE,capital de imediata,A,35756
5,2306405,Itapipoca (CE),CE,capital de imediata,A,68312
5,2311801,Russas (CE),CE,capital de imediata,A,43958
5,2312304,São Benedito (CE),CE,capital de imediata,A,25965
5,2313302,Tauá (CE),CE,capital de imediata,A,35351
5,2100055,Açailândia (MA),MA,capital de imediata,A,55240
5,2101202,Bacabal (MA),MA,capital de imediata,A,47761
5,2101608,Barra do Corda (MA),MA,capital de imediata,A,47262
5,2101707,Barreirinhas (MA),MA,capital de imediata,A,36132
5,2103307,Codó (MA),MA,capital de imediata,A,52008
5,2103505,Colinas (MA),MA,capital de imediata,A,20729
5,2105401,Itapecuru Mirim (MA),MA,capital de imediata,A,30181
5,2108603,Pinheiro (MA),MA,capital de imediata,A,39190
5,2112209,Timon (MA),MA,capital de imediata,A,81809
5,2112506,Tutóia (MA),MA,capital de imediata,A,24228
5,2112803,Viana (MA),MA,capital de imediata,A,24397
5,3101706,Almenara (MG),MG,capital de imediata,A,23378
5,3103405,Araçuaí (MG),MG,capital de imediata,A,21296
5,3112307,Capelinha (MG),MG,capital de imediata,A,23974
5,3113305,Carangola (MG),MG,capital de imediata,A,20013
5,3113404,Caratinga (MG),MG,capital de imediata,A,53824
5,3120904,Curvelo (MG),MG,capital de imediata,A,46262
5,3121605,Diamantina (MG),MG,capital de imediata,A,31501
5,3128006,Guanhães (MG),MG,capital de imediata,A,19978
5,3135100,Janaúba (MG),MG,capital de imediata,A,38172
5,3145604,Oliveira (MG),MG,capital de imediata,A,23425
5,3151503,Piumhi (MG),MG,capital de imediata,A,21909
5,3157005,Salinas (MG),MG,capital de imediata,A,26068
5,3169406,Três Pontas (MG),MG,capital de imediata,A,29968
5,1500107,Abaetetuba (PA),PA,capital de imediata,A,70614
5,1501709,Bragança (PA),PA,capital de imediata,A,55059
5,1502103,Cametá (PA),PA,capital de imediata,A,59410
5,1502202,Capanema (PA),PA,capital de imediata,A,34865
5,1505304,Oriximiná (PA),PA,capital de imediata,A,28602
5,1505502,Paragominas (PA),PA,capital de imediata,A,46943
5,1508100,Tucuruí (PA),PA,capital de imediata,A,41530
5,2503704,Cajazeiras (PB),PB,capital de imediata,A,36996
5,2508901,Mamanguape (PB),PB,capital de imediata,A,21457
5,2509701,Monteiro (PB),PB,capital de imediata,A,23813
5,2600104,Afogados da Ingazeira (PE),PE,capital de imediata,A,26982
5,2601102,Araripina (PE),PE,capital de imediata,A,56897
5,2601201,Arcoverde (PE),PE,capital de imediata,A,40157
5,2601409,Barreiros (PE),PE,capital de imediata,A,20063
5,2601706,Belo Jardim (PE),PE,capital de imediata,A,49708
5,2604007,Carpina (PE),PE,capital de imediata,A,40065
5,2605202,Escada (PE),PE,capital de imediata,A,30547
5,2606200,Goiana (PE),PE,capital de imediata,A,49736
5,2610004,Palmares (PE),PE,capital de imediata,A,28473
5,2612208,Salgueiro (PE),PE,capital de imediata,A,34336
5,2616407,Vitória de Santo Antão (PE),PE,capital de imediata,A,74373
5,2201200,Barras (PI),PI,capital de imediata,A,25621
5,2202208,Campo Maior (PI),PI,capital de imediata,A,25993
5,2207009,Oeiras (PI),PI,capital de imediata,A,25145
5,2208403,Piripiri (PI),PI,capital de imediata,A,34533
5,4119608,Pitanga (PR),PR,capital de imediata,A,20003
5,2400208,Açu (RN),RN,capital de imediata,A,29656
5,2403103,Currais Novos (RN),RN,capital de imediata,A,22394
5,4301602,Bagé (RS),RS,capital de imediata,A,62782
5,4303004,Cachoeira do Sul (RS),RS,capital de imediata,A,47116
5,4303509,Camaquã (RS),RS,capital de imediata,A,34963
5,4317103,Sant'Ana do Livramento (RS),RS,capital de imediata,A,46517
5,4318002,São Borja (RS),RS,capital de imediata,A,30047
5,4318309,São Gabriel (RS),RS,capital de imediata,A,32549
5,4210100,Mafra (SC),SC,capital de imediata,A,29736
5,2802106,Estância (SE),SE,capital de imediata,A,40551
5,2803500,Lagarto (SE),SE,capital de imediata,A,61322
5,2911709,Guanambi (BA),BA,capital de intermediaria,A,56621
5,2913606,Ilhéus (BA),BA,capital de intermediaria,A,113594
5,2914604,Irecê (BA),BA,capital de intermediaria,A,41787
5,2918407,Juazeiro (BA),BA,capital de intermediaria,A,127731
5,2924009,Paulo Afonso (BA),BA,capital de intermediaria,A,61965
5,2928703,Santo Antônio de Jesus (BA),BA,capital de intermediaria,A,61939
5,2933307,Vitória da Conquista (BA),BA,capital de intermediaria,A,199847
5,2304103,Crateús (CE),CE,capital de intermediaria,A,42352
5,2305506,Iguatu (CE),CE,capital de intermediaria,A,54217
5,2311306,Quixadá (CE),CE,capital de intermediaria,A,47650
5,3204906,São Mateus (ES),ES,capital de intermediaria,A,77829
5,2103000,Caxias (MA),MA,capital de intermediaria,A,73132
5,2105302,Imperatriz (MA),MA,capital de intermediaria,A,139663
5,2109106,Presidente Dutra (MA),MA,capital de intermediaria,A,23443
5,2109908,Santa Inês (MA),MA,capital de intermediaria,A,40810
5,3168606,Teófilo Otoni (MG),MG,capital de intermediaria,A,73649
5,1500602,Altamira (PA),PA,capital de intermediaria,A,68919
5,1502400,Castanhal (PA),PA,capital de intermediaria,A,98253
5,1504208,Marabá (PA),PA,capital de intermediaria,A,133020
5,1506807,Santarém (PA),PA,capital de intermediaria,A,146496
5,2510808,Patos (PB),PB,capital de intermediaria,A,54908
5,2516201,Sousa (PB),PB,capital de intermediaria,A,35020
5,2611101,Petrolina (PE),PE,capital de intermediaria,A,201233
5,2613909,Serra Talhada (PE),PE,capital de intermediaria,A,59039
5,2203909,Floriano (PI),PI,capital de intermediaria,A,32046
5,2207702,Parnaíba (PI),PI,capital de intermediaria,A,76656
5,2208007,Picos (PI),PI,capital de intermediaria,A,45008
5,2402006,Caicó (RN),RN,capital de intermediaria,A,33784
5,4322400,Uruguaiana (RS),RS,capital de intermediaria,A,56323
5,2802908,Itabaiana (SE),SE,capital de intermediaria,A,56226
5,2702306,Coruripe (AL),AL,demais municipios,A,26313
5,2704500,Maragogi (AL),AL,demais municipios,A,21069
5,2704708,Marechal Deodoro (AL),AL,demais municipios,A,33836
5,2902104,Araci (BA),BA,demais municipios,A,34784
5,2902708,Barra (BA),BA,demais municipios,A,27687
5,2902906,Barra do Choça (BA),BA,demais municipios,A,22200
5,2904902,Cachoeira (BA),BA,demais municipios,A,20019
5,2905206,Caetité (BA),BA,demais municipios,A,33713
5,2905800,Camamu (BA),BA,demais municipios,A,21696
5,2906006,Campo Formoso (BA),BA,demais municipios,A,48622
5,2906303,Canavieiras (BA),BA,demais municipios,A,22369
5,2906501,Candeias (BA),BA,demais municipios,A,45046
5,2906808,Cansanção (BA),BA,demais municipios,A,23856
5,2906873,Capim Grosso (BA),BA,demais municipios,A,24144
5,2907202,Casa Nova (BA),BA,demais municipios,A,41677
5,2907509,Catu (BA),BA,demais municipios,A,28752
5,2908507,Conceição do Jacuípe (BA),BA,demais municipios,A,20452
5,2910057,Dias d'Ávila (BA),BA,demais municipios,A,43809
5,2910503,Entre Rios (BA),BA,demais municipios,A,29687
5,2914505,Irará (BA),BA,demais municipios,A,20054
5,2914901,Itacaré (BA),BA,demais municipios,A,20543
5,2915601,Itamaraju (BA),BA,demais municipios,A,35757
5,2917003,Itiúba (BA),BA,demais municipios,A,23732
5,2917706,Jaguarari (BA),BA,demais municipios,A,21759
5,2919504,Livramento de Nossa Senhora (BA),BA,demais municipios,A,26711
5,2919801,Macaúbas (BA),BA,demais municipios,A,31514
5,2920601,Maragogipe (BA),BA,demais municipios,A,24703
5,2920700,Maraú (BA),BA,demais municipios,A,20419
5,2921005,Mata de São João (BA),BA,demais municipios,A,36022
5,2921500,Monte Santo (BA),BA,demais municipios,A,40361
5,2921708,Morro do Chapéu (BA),BA,demais municipios,A,26042
5,2922003,Mucuri (BA),BA,demais municipios,A,24552
5,2923001,Nova Viçosa (BA),BA,demais municipios,A,27931
5,2924405,Pilão Arcado (BA),BA,demais municipios,A,24394
5,2925303,Porto Seguro (BA),BA,demais municipios,A,105378
5,2925105,Poções (BA),BA,demais municipios,A,29739
5,2925501,Prado (BA),BA,demais municipios,A,25045
5,2925907,Quijingue (BA),BA,demais municipios,A,20128
5,2926004,Remanso (BA),BA,demais municipios,A,25933
5,2927002,Rio Real (BA),BA,demais municipios,A,23542
5,2927705,Santa Cruz Cabrália (BA),BA,demais municipios,A,21082
5,2928000,Santaluz (BA),BA,demais municipios,A,26235
5,2928604,Santo Amaro (BA),BA,demais municipios,A,37344
5,2928802,Santo Estêvão (BA),BA,demais municipios,A,31136
5,2930154,Serra do Ramalho (BA),BA,demais municipios,A,20085
5,2929206,São Francisco do Conde (BA),BA,demais municipios,A,25110
5,2929305,São Gonçalo dos Campos (BA),BA,demais municipios,A,22502
5,2929503,São Sebastião do Passé (BA),BA,demais municipios,A,25700
5,2931905,Tucano (BA),BA,demais municipios,A,35859
5,2933208,Vera Cruz (BA),BA,demais municipios,A,52793
5,2300309,Acopiara (CE),CE,demais municipios,A,30322
5,2300754,Amontada (CE),CE,demais municipios,A,22065
5,2301000,Aquiraz (CE),CE,demais municipios,A,53395
5,2301901,Barbalha (CE),CE,demais municipios,A,36675
5,2302206,Beberibe (CE),CE,demais municipios,A,35541
5,2302404,Boa Viagem (CE),CE,demais municipios,A,32091
5,2303501,Cascavel (CE),CE,demais municipios,A,40664
5,2304202,Crato (CE),CE,demais municipios,A,68370
5,2304707,Granja (CE),CE,demais municipios,A,31814
5,2305001,Guaraciaba do Norte (CE),CE,demais municipios,A,22934
5,2305233,Horizonte (CE),CE,demais municipios,A,36381
5,2305803,Ipu (CE),CE,demais municipios,A,23618
5,2305902,Ipueiras (CE),CE,demais municipios,A,24104
5,2306553,Itarema (CE),CE,demais municipios,A,20670
5,2306900,Jaguaribe (CE),CE,demais municipios,A,20028
5,2307700,Maranguape (CE),CE,demais municipios,A,50136
5,2308104,Mauriti (CE),CE,demais municipios,A,26717
5,2308401,Missão Velha (CE),CE,demais municipios,A,21208
5,2308500,Mombaça (CE),CE,demais municipios,A,28311
5,2308708,Morada Nova (CE),CE,demais municipios,A,36472
5,2309607,Pacajus (CE),CE,demais municipios,A,35943
5,2310209,Paracuru (CE),CE,demais municipios,A,24950
5,2310308,Parambu (CE),CE,demais municipios,A,20015
5,2310506,Pedra Branca (CE),CE,demais municipios,A,25443
5,2310704,Pentecoste (CE),CE,demais municipios,A,21017
5,2311405,Quixeramobim (CE),CE,demais municipios,A,44179
5,2312205,Santa Quitéria (CE),CE,demais municipios,A,23445
5,2312403,São Gonçalo do Amarante (CE),CE,demais municipios,A,33202
5,2313500,Trairi (CE),CE,demais municipios,A,33639
5,2314102,Viçosa do Ceará (CE),CE,demais municipios,A,31882
5,2314003,Várzea Alegre (CE),CE,demais municipios,A,21465
5,3200904,Barra de São Francisco (ES),ES,demais municipios,A,26608
5,3202801,Itapemirim (ES),ES,demais municipios,A,27716
5,3203320,Marataízes (ES),ES,demais municipios,A,30323
5,3204559,Santa Maria de Jetibá (ES),ES,demais municipios,A,25466
5,2102325,Buriticupu (MA),MA,demais municipios,A,25930
5,2103604,Coroatá (MA),MA,demais municipios,A,28583
5,2104800,Grajaú (MA),MA,demais municipios,A,37210
5,2105708,Lago da Pedra (MA),MA,demais municipios,A,21273
5,2110005,Santa Luzia (MA),MA,demais municipios,A,29180
5,3107109,Boa Esperança (MG),MG,demais municipios,A,23015
5,3107307,Bocaiúva (MG),MG,demais municipios,A,29403
5,3124104,Esmeraldas (MG),MG,demais municipios,A,57792
5,3132503,Itamarandiba (MG),MG,demais municipios,A,20982
5,3134608,Jaboticatubas (MG),MG,demais municipios,A,22200
5,3135050,Jaíba (MG),MG,demais municipios,A,21753
5,3140704,Mateus Leme (MG),MG,demais municipios,A,25138
5,3146008,Ouro Fino (MG),MG,demais municipios,A,21375
5,3152204,Porteirinha (MG),MG,demais municipios,A,24647
5,3160702,Santos Dumont (MG),MG,demais municipios,A,24758
5,3172004,Visconde do Rio Branco (MG),MG,demais municipios,A,22732
5,1500404,Alenquer (PA),PA,demais municipios,A,32783
5,1501204,Baião (PA),PA,demais municipios,A,20865
5,1501782,Breu Branco (PA),PA,demais municipios,A,22194
5,1503309,Igarapé-Miri (PA),PA,demais municipios,A,28528
5,1503705,Itupiranga (PA),PA,demais municipios,A,23892
5,1504703,Moju (PA),PA,demais municipios,A,43815
5,1504802,Monte Alegre (PA),PA,demais municipios,A,34025
5,1505064,Novo Repartimento (PA),PA,demais municipios,A,36675
5,1505486,Pacajá (PA),PA,demais municipios,A,24374
5,1506187,Rondon do Pará (PA),PA,demais municipios,A,21197
5,1506203,Salinópolis (PA),PA,demais municipios,A,30184
5,1507953,Tailândia (PA),PA,demais municipios,A,32342
5,1508001,Tomé-Açu (PA),PA,demais municipios,A,32619
5,1508159,Uruará (PA),PA,demais municipios,A,27116
5,1508209,Vigia (PA),PA,demais municipios,A,24716
5,1508308,Viseu (PA),PA,demais municipios,A,25200
5,1505106,Óbidos (PA),PA,demais municipios,A,25679
5,2504603,Conde (PB),PB,demais municipios,A,21546
5,2512507,Queimadas (PB),PB,demais municipios,A,27104
5,2515302,Sapé (PB),PB,demais municipios,A,25097
5,2600054,Abreu e Lima (PE),PE,demais municipios,A,49084
5,2602001,Bodocó (PE),PE,demais municipios,A,26143
5,2602605,Brejo da Madre de Deus (PE),PE,demais municipios,A,33522
5,2602803,Buíque (PE),PE,demais municipios,A,30118
5,2605103,Custódia (PE),PE,demais municipios,A,24516
5,2605301,Exu (PE),PE,demais municipios,A,21467
5,2606804,Igarassu (PE),PE,demais municipios,A,60790
5,2607604,Ilha de Itamaracá (PE),PE,demais municipios,A,28497
5,2608800,Lajedo (PE),PE,demais municipios,A,24002
5,2609402,Moreno (PE),PE,demais municipios,A,27932
5,2609907,Ouricuri (PE),PE,demais municipios,A,44577
5,2610608,Paudalho (PE),PE,demais municipios,A,27899
5,2610905,Pesqueira (PE),PE,demais municipios,A,36683
5,2612505,Santa Cruz do Capibaribe (PE),PE,demais municipios,A,57224
5,2612604,Santa Maria da Boa Vista (PE),PE,demais municipios,A,21864
5,2614105,Sertânia (PE),PE,demais municipios,A,20536
5,2614204,Sirinhaém (PE),PE,demais municipios,A,20325
5,2613008,São Bento do Una (PE),PE,demais municipios,A,31043
5,2613107,São Caitano (PE),PE,demais municipios,A,26216
5,2613503,São José do Belmonte (PE),PE,demais municipios,A,23049
5,2613602,São José do Egito (PE),PE,demais municipios,A,23434
5,2614600,Tabira (PE),PE,demais municipios,A,20888
5,2615300,Timbaúba (PE),PE,demais municipios,A,23736
5,2615409,Toritama (PE),PE,demais municipios,A,23713
5,2600500,Águas Belas (PE),PE,demais municipios,A,27839
5,2205508,José de Freitas (PI),PI,demais municipios,A,23589
5,2205706,Luís Correia (PI),PI,demais municipios,A,20526
5,2207900,Pedro II (PI),PI,demais municipios,A,22712
5,2211100,União (PI),PI,demais municipios,A,24959
5,4117602,Palmas (PR),PR,demais municipios,A,20408
5,4120606,Prudentópolis (PR),PR,demais municipios,A,30829
5,4125605,São Mateus do Sul (PR),PR,demais municipios,A,25386
5,3300209,Araruama (RJ),RJ,demais municipios,A,98991
5,3300258,Arraial do Cabo (RJ),RJ,demais municipios,A,30683
5,3300803,Cachoeiras de Macacu (RJ),RJ,demais municipios,A,38303
5,3301306,Casimiro de Abreu (RJ),RJ,demais municipios,A,30231
5,3301850,Guapimirim (RJ),RJ,demais municipios,A,30990
5,3301876,Iguaba Grande (RJ),RJ,demais municipios,A,24464
5,3301900,Itaboraí (RJ),RJ,demais municipios,A,131844
5,3302502,Magé (RJ),RJ,demais municipios,A,132459
5,3303609,Paracambi (RJ),RJ,demais municipios,A,23837
5,3303708,Paraíba do Sul (RJ),RJ,demais municipios,A,22864
5,3304755,São Francisco de Itabapoana (RJ),RJ,demais municipios,A,45424
5,3304904,São Gonçalo (RJ),RJ,demais municipios,A,479498
5,3305000,São João da Barra (RJ),RJ,demais municipios,A,38304
5,3305208,São Pedro da Aldeia (RJ),RJ,demais municipios,A,68759
5,2402600,Ceará-Mirim (RN),RN,demais municipios,A,40619
5,2408201,Nísia Floresta (RN),RN,demais municipios,A,23443
5,2412203,São José de Mipibu (RN),RN,demais municipios,A,25196
5,4300406,Alegrete (RS),RS,demais municipios,A,41833
5,4301636,Balneário Pinhal (RS),RS,demais municipios,A,20774
5,4304200,Candelária (RS),RS,demais municipios,A,21168
5,4304507,Canguçu (RS),RS,demais municipios,A,35740
5,4302808,Caçapava do Sul (RS),RS,demais municipios,A,23912
5,4306601,Dom Pedrito (RS),RS,demais municipios,A,21959
5,4316402,Rosário do Sul (RS),RS,demais municipios,A,20284
5,4317301,Santa Vitória do Palmar (RS),RS,demais municipios,A,24076
5,4317608,Santo Antônio da Patrulha (RS),RS,demais municipios,A,27892
5,4318804,São Lourenço do Sul (RS),RS,demais municipios,A,25553
5,4203808,Canoinhas (SC),SC,demais municipios,A,28559
5,2800605,Barra dos Coqueiros (SE),SE,demais municipios,A,23963
5,2803005,Itabaianinha (SE),SE,demais municipios,A,24044
5,2803203,Itaporanga d'Ajuda (SE),SE,demais municipios,A,22793
5,2805406,Poço Redondo (SE),SE,demais municipios,A,22668
5,3520301,Iguape (SP),SP,demais municipios,A,21460
5,3544103,Rio Grande da Serra (SP),SP,demais municipios,A,20619
